DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
04/30/2012;08:19:01;32;6814.57;6818.01;6814.37;6818.01
04/30/2012;08:20:01;39;6817.97;6820.35;6816.57;6820.87
04/30/2012;08:21:01;36;6820.34;6820.85;6818.72;6820.87
04/30/2012;08:22:01;37;6820.83;6822.73;6820.78;6822.75
04/30/2012;08:23:01;41;6822.83;6821.5;6821.5;6823.4
04/30/2012;08:24:01;41;6821.57;6822.94;6820.76;6823.34
04/30/2012;08:25:01;44;6822.91;6817.39;6817.28;6822.91
04/30/2012;08:26:01;32;6817.32;6818.53;6817.32;6818.53
04/30/2012;08:27:01;42;6818.41;6812.67;6812.45;6818.61
04/30/2012;08:28:01;48;6812.56;6811.27;6809.02;6812.69
04/30/2012;08:29:01;38;6811.11;6808.79;6807.86;6811.11
04/30/2012;08:30:01;47;6809.23;6809.4;6808.24;6811.17
04/30/2012;08:31:01;44;6809.31;6802.63;6802.63;6809.31
04/30/2012;08:32:01;46;6802.58;6807.69;6802.53;6807.69
04/30/2012;08:33:01;35;6807.59;6810.38;6807.38;6810.38
04/30/2012;08:34:01;36;6809.99;6810.05;6809.56;6813.46
04/30/2012;08:35:01;40;6809.99;6811.67;6809.51;6812.74
04/30/2012;08:36:01;33;6811.78;6812.62;6811.51;6812.91
04/30/2012;08:37:01;43;6812.78;6818.72;6812.78;6818.75
04/30/2012;08:38:01;37;6818.45;6817.95;6816.8;6818.45
04/30/2012;08:39:01;44;6817.9;6822.3;6817.55;6822.34
04/30/2012;08:40:01;37;6822.1;6818.66;6818.25;6822.1
04/30/2012;08:41:01;39;6819.02;6820.63;6818.38;6820.63
04/30/2012;08:42:01;45;6820.54;6822.1;6820.54;6823.21
04/30/2012;08:43:01;42;6822.22;6814.97;6814.97;6822.63
04/30/2012;08:44:01;41;6815.02;6815.69;6814.68;6817.29
04/30/2012;08:45:01;41;6815.8;6818.44;6815.74;6818.53
04/30/2012;08:46:01;33;6818.5;6819.34;6818.5;6820.05
04/30/2012;08:47:01;35;6819.2;6813.86;6813.86;6819.2
04/30/2012;08:48:01;42;6814.07;6816.66;6813.71;6816.66
04/30/2012;08:49:01;43;6816.63;6814.1;6814.07;6817.14
04/30/2012;08:50:01;41;6814.08;6816.73;6813.83;6816.89
04/30/2012;08:51:01;35;6816.44;6813.66;6812.68;6816.44
04/30/2012;08:52:01;41;6813.63;6816.84;6813.63;6817.15
04/30/2012;08:53:01;45;6816.79;6809.75;6809.7;6816.82
04/30/2012;08:54:01;44;6809.69;6810.44;6808.88;6811.25
04/30/2012;08:55:01;43;6810.36;6814.01;6808.95;6814.01
04/30/2012;08:56:01;35;6813.71;6815;6813.02;6815.83
04/30/2012;08:57:01;34;6815.02;6814.85;6814.75;6815.48
04/30/2012;08:58:01;43;6814.94;6818.04;6814.38;6818.04
04/30/2012;08:59:01;42;6818.24;6821.04;6818.24;6821.19
04/30/2012;09:00:01;38;6821.15;6818.83;6818.83;6821.97
04/30/2012;09:01:01;38;6818.81;6818.74;6818.55;6819.32
04/30/2012;09:02:01;43;6818.71;6825.18;6818.68;6825.63
04/30/2012;09:03:01;40;6825.27;6819.78;6819.75;6825.47
04/30/2012;09:04:01;34;6819.7;6817.42;6816.58;6819.7
04/30/2012;09:05:01;25;6817.49;6821.17;6817.49;6821.36
04/30/2012;09:06:01;24;6821.39;6821.44;6821.23;6822.17
04/30/2012;09:07:01;31;6820.32;6820.6;6819.97;6821
04/30/2012;09:08:01;35;6820.31;6818.19;6818.11;6821.39
04/30/2012;09:09:01;38;6818.17;6816.08;6815.83;6818.21
04/30/2012;09:10:01;46;6816.09;6806.16;6804.05;6816.3
04/30/2012;09:11:01;40;6805.93;6808.03;6805.9;6808.46
04/30/2012;09:12:01;38;6808.57;6811.66;6808.57;6811.71
04/30/2012;09:13:01;40;6811.61;6808.76;6808.65;6811.99
04/30/2012;09:14:01;36;6808.67;6811.54;6808.53;6811.56
04/30/2012;09:15:01;36;6811.42;6812.45;6811.41;6812.62
04/30/2012;09:16:01;41;6812.49;6810.45;6809.96;6812.49
04/30/2012;09:17:01;31;6810.37;6815.08;6810.18;6815.08
04/30/2012;09:18:01;50;6815.72;6819.45;6815.71;6819.45
04/30/2012;09:19:01;30;6819.42;6817.18;6817.18;6819.42
04/30/2012;09:20:01;38;6817.25;6817.2;6817.13;6818.58
04/30/2012;09:21:01;47;6817.75;6806.26;6806.12;6818.16
04/30/2012;09:22:01;40;6806.54;6807.42;6806;6808.91
04/30/2012;09:23:01;37;6807.53;6806.26;6805.74;6808.08
04/30/2012;09:24:01;35;6806.31;6808.04;6806.23;6809.22
04/30/2012;09:25:01;31;6808.14;6808.4;6807.03;6808.6
04/30/2012;09:26:01;32;6808.58;6809.69;6807.77;6809.88
04/30/2012;09:27:01;32;6809.45;6810.87;6808.91;6810.87
04/30/2012;09:28:01;29;6810.55;6806.91;6806.34;6810.55
04/30/2012;09:29:01;35;6806.23;6807.42;6805.42;6808.72
04/30/2012;09:30:01;32;6807.38;6806.56;6806.56;6807.7
04/30/2012;09:31:01;27;6806.67;6809.87;6806.67;6809.87
04/30/2012;09:32:01;31;6809.88;6811.97;6809.73;6811.97
04/30/2012;09:33:01;34;6811.85;6815.81;6811.69;6815.95
04/30/2012;09:34:01;35;6815.79;6815.02;6815.02;6816.76
04/30/2012;09:35:01;43;6814.71;6807.58;6806.87;6814.71
04/30/2012;09:36:01;36;6807.59;6809.95;6806.78;6810.27
04/30/2012;09:37:01;35;6810.01;6812.38;6809.73;6812.68
04/30/2012;09:38:01;23;6812.37;6811.94;6811.09;6812.42
04/30/2012;09:39:01;32;6811.84;6814.46;6811.72;6814.7
04/30/2012;09:40:01;34;6815.71;6812.88;6812.53;6815.71
04/30/2012;09:41:01;25;6812.98;6809.68;6809.45;6812.98
04/30/2012;09:42:01;32;6807.64;6810.08;6807.25;6810.39
04/30/2012;09:43:01;29;6810.1;6811.23;6810.1;6811.89
04/30/2012;09:44:01;31;6810.59;6806.61;6806.61;6810.59
04/30/2012;09:45:01;36;6806.51;6804.39;6803.28;6806.76
04/30/2012;09:46:01;32;6804.37;6804.31;6803.73;6805.28
04/30/2012;09:47:01;30;6804.33;6803.89;6803.81;6804.44
04/30/2012;09:48:01;25;6803.9;6806.57;6803.78;6806.57
04/30/2012;09:49:01;28;6806.66;6807.89;6806.34;6808.35
04/30/2012;09:50:01;25;6807.9;6807.45;6806.99;6808.03
04/30/2012;09:51:01;28;6807.09;6808.52;6806.96;6808.52
04/30/2012;09:52:01;30;6808.59;6809.6;6808.57;6809.62
04/30/2012;09:53:01;25;6809.5;6809.67;6809.32;6809.69
04/30/2012;09:54:01;30;6809.3;6808.48;6808.07;6809.3
04/30/2012;09:55:01;29;6808.46;6808.73;6808.23;6808.73
04/30/2012;09:56:01;27;6808.68;6809.79;6808.68;6809.96
04/30/2012;09:57:01;31;6809.9;6808.69;6808.54;6809.94
04/30/2012;09:58:01;34;6808.76;6811.32;6808.76;6811.33
04/30/2012;09:59:01;29;6811.27;6813.34;6811.17;6813.34
04/30/2012;10:00:01;44;6812.99;6805.67;6805.5;6812.99
04/30/2012;10:01:01;38;6805.61;6804.63;6803.39;6805.91
04/30/2012;10:02:01;33;6804.6;6806.8;6804.6;6807.24
04/30/2012;10:03:01;23;6806.63;6807.38;6806.12;6807.83
04/30/2012;10:04:01;40;6807.35;6803.8;6802.44;6807.93
04/30/2012;10:05:01;34;6803.54;6803.22;6801.96;6803.71
04/30/2012;10:06:01;35;6803.2;6806.63;6802.38;6806.63
04/30/2012;10:07:01;27;6806.68;6806.83;6806.39;6807.02
04/30/2012;10:08:01;30;6806.71;6805.72;6805.63;6806.82
04/30/2012;10:09:01;31;6805.76;6802.62;6802.14;6805.89
04/30/2012;10:10:01;35;6802.59;6803.67;6802.31;6803.92
04/30/2012;10:11:01;30;6803.69;6806.52;6803.69;6806.62
04/30/2012;10:12:01;27;6806.96;6807.16;6806.83;6807.98
04/30/2012;10:13:01;26;6807.21;6805.55;6804.9;6807.23
04/30/2012;10:14:01;21;6805.64;6805.6;6805.59;6807.18
04/30/2012;10:15:01;25;6805.59;6804.11;6804.06;6805.7
04/30/2012;10:16:01;32;6804.22;6799.3;6796.27;6804.22
04/30/2012;10:17:01;29;6799.25;6801.51;6799.25;6801.56
04/30/2012;10:18:01;28;6801.69;6802.94;6801.39;6802.94
04/30/2012;10:19:01;33;6803.02;6802.94;6801.89;6803.16
04/30/2012;10:20:01;26;6802.98;6804.85;6802.71;6804.89
04/30/2012;10:21:01;29;6805.03;6802.69;6802.18;6805.03
04/30/2012;10:22:01;26;6802.74;6803.15;6802.61;6803.37
04/30/2012;10:23:01;28;6803.06;6804.22;6803.06;6804.73
04/30/2012;10:24:01;25;6804.2;6807.11;6804.2;6807.11
04/30/2012;10:25:01;31;6807.05;6803.86;6803.86;6807.05
04/30/2012;10:26:01;25;6803.76;6807.65;6803.73;6807.65
04/30/2012;10:27:01;22;6807.46;6809.02;6806.69;6809.06
04/30/2012;10:28:01;28;6809;6808.59;6808.59;6809.66
04/30/2012;10:29:01;26;6808.65;6808.44;6807.79;6808.65
04/30/2012;10:30:01;28;6808.06;6804.46;6804.46;6808.06
04/30/2012;10:31:01;34;6804.37;6803.97;6802.53;6804.37
04/30/2012;10:32:01;29;6803.87;6801.65;6801.46;6804.42
04/30/2012;10:33:01;28;6801.46;6800.63;6799.64;6801.68
04/30/2012;10:34:01;23;6800.71;6803.21;6800.7;6803.21
04/30/2012;10:35:01;26;6803.3;6805.55;6802.98;6806.04
04/30/2012;10:36:01;23;6805.39;6803.09;6802.66;6805.39
04/30/2012;10:37:01;24;6803.25;6802.79;6802.51;6803.25
04/30/2012;10:38:01;35;6802.69;6805.25;6802.45;6805.25
04/30/2012;10:39:01;16;6805.44;6805.28;6804.45;6805.44
04/30/2012;10:40:01;25;6805.4;6805.79;6805.34;6806.07
04/30/2012;10:41:01;22;6805.63;6806.3;6805.58;6806.49
04/30/2012;10:42:01;23;6806.36;6807.89;6806.1;6807.89
04/30/2012;10:43:01;26;6808.01;6808.32;6807.38;6808.38
04/30/2012;10:44:01;26;6808.05;6807.49;6806.88;6808.07
04/30/2012;10:45:01;33;6807.38;6807.77;6806.97;6807.93
04/30/2012;10:46:01;35;6807.99;6809.83;6807.9;6809.91
04/30/2012;10:47:01;23;6809.89;6810.22;6809.43;6810.22
04/30/2012;10:48:01;33;6810.13;6811.09;6808.35;6811.61
04/30/2012;10:49:01;39;6811.18;6813.72;6811.18;6813.72
04/30/2012;10:50:01;37;6815.76;6815.3;6814.39;6815.81
04/30/2012;10:51:01;28;6815.25;6810.76;6810.67;6815.25
04/30/2012;10:52:01;34;6810.86;6813.87;6810.66;6813.87
04/30/2012;10:53:01;22;6813.94;6813.54;6813.54;6814.27
04/30/2012;10:54:01;25;6813.52;6812.42;6812.32;6813.96
04/30/2012;10:55:01;30;6812.43;6813.38;6811.92;6813.4
04/30/2012;10:56:01;18;6813.02;6812.21;6811.99;6813.02
04/30/2012;10:57:01;25;6812.23;6811.32;6811.32;6812.76
04/30/2012;10:58:01;23;6811.38;6811.3;6811.16;6811.56
04/30/2012;10:59:01;31;6811.36;6811.57;6811.29;6812.08
04/30/2012;11:02:01;28;6811.73;6810.57;6809.62;6811.73
04/30/2012;11:03:01;31;6810.61;6810.74;6810.53;6810.93
04/30/2012;11:04:01;30;6810.72;6813.88;6810.7;6814.3
04/30/2012;11:05:01;27;6813.83;6812.03;6812.03;6813.99
04/30/2012;11:06:01;25;6812.01;6811.16;6811.16;6812.04
04/30/2012;11:07:01;34;6811.17;6812.27;6811.17;6812.27
04/30/2012;11:08:01;19;6812.36;6812.29;6812.09;6812.63
04/30/2012;11:09:01;20;6812.2;6809.71;6809.63;6812.3
04/30/2012;11:10:01;21;6810.12;6810.23;6809.8;6810.35
04/30/2012;11:11:01;30;6810.26;6811.2;6810.07;6812.16
04/30/2012;11:12:01;21;6811.3;6812.05;6811.3;6812.25
04/30/2012;11:13:01;22;6811.98;6809.28;6809.28;6812.28
04/30/2012;11:14:01;27;6809.09;6809.41;6807.62;6809.41
04/30/2012;11:15:01;19;6809.31;6809.65;6809.04;6809.68
04/30/2012;11:16:01;29;6809.62;6812.82;6809.48;6813.09
04/30/2012;11:17:01;30;6812.44;6811.51;6811.51;6812.55
04/30/2012;11:18:01;21;6811.35;6811.54;6811.35;6811.84
04/30/2012;11:19:01;31;6811.26;6806.88;6806.84;6811.3
04/30/2012;11:20:01;32;6806.77;6808.8;6806.57;6808.8
04/30/2012;11:21:01;23;6808.81;6807.22;6806.62;6808.92
04/30/2012;11:22:01;29;6807.22;6807.01;6806.77;6807.77
04/30/2012;11:23:01;31;6806.99;6801.74;6801.64;6807.3
04/30/2012;11:24:01;33;6801.62;6800.35;6799.06;6801.62
04/30/2012;11:25:01;44;6800.39;6794.55;6794.54;6800.59
04/30/2012;11:26:01;30;6794.61;6796.21;6794.61;6796.93
04/30/2012;11:27:01;32;6796.24;6796.58;6796.1;6797.92
04/30/2012;11:28:01;29;6796.48;6795.81;6795.59;6798.03
04/30/2012;11:29:01;17;6795.92;6797.02;6795.79;6797.15
04/30/2012;11:30:01;22;6797.05;6798.62;6797;6798.86
04/30/2012;11:31:01;28;6798.72;6801.37;6798.68;6803.07
04/30/2012;11:32:01;26;6801.81;6801.52;6800.22;6802.26
04/30/2012;11:33:01;28;6801.83;6799.74;6799.59;6802.01
04/30/2012;11:34:01;25;6799.73;6801.22;6799.73;6801.92
04/30/2012;11:35:01;28;6801.65;6799.57;6799.56;6801.65
04/30/2012;11:36:01;37;6799.53;6797.37;6797.37;6799.61
04/30/2012;11:37:01;36;6796.7;6794.47;6793.13;6796.7
04/30/2012;11:38:01;20;6794.76;6794.86;6794.76;6795.54
04/30/2012;11:39:01;23;6794.91;6796.13;6794.58;6796.27
04/30/2012;11:40:01;29;6796.04;6791.79;6791.79;6796.04
04/30/2012;11:41:01;23;6791.76;6793.01;6791.76;6793.01
04/30/2012;11:42:01;26;6792.95;6791.78;6791.7;6792.99
04/30/2012;11:43:01;35;6791.71;6797.26;6791.71;6797.26
04/30/2012;11:44:01;23;6797.37;6797.21;6796.68;6797.37
04/30/2012;11:45:01;20;6797.12;6797.76;6796.57;6797.81
04/30/2012;11:46:01;26;6797.81;6797.91;6797.75;6798.26
04/30/2012;11:47:01;21;6798.14;6796.99;6796.83;6798.29
04/30/2012;11:48:01;19;6796.91;6798.09;6796.77;6798.09
04/30/2012;11:49:01;23;6798.08;6799.56;6798.05;6799.94
04/30/2012;11:50:01;28;6799.18;6799.99;6798.82;6800.23
04/30/2012;11:51:01;33;6799.88;6794.46;6794.46;6799.88
04/30/2012;11:52:01;42;6793.2;6788.42;6785.2;6793.2
04/30/2012;11:53:01;30;6788.53;6790.16;6788.44;6790.16
04/30/2012;11:54:01;32;6790.23;6792.65;6790.05;6792.92
04/30/2012;11:55:01;28;6792.4;6790.84;6790.62;6792.53
04/30/2012;11:56:01;34;6790.44;6787.84;6786.74;6790.44
04/30/2012;11:57:01;33;6788.07;6787.81;6787.62;6788.55
04/30/2012;11:58:01;47;6787.71;6783.37;6782.12;6788.01
04/30/2012;11:59:01;37;6783.24;6783.1;6782.92;6783.54
04/30/2012;12:00:01;43;6783.2;6776.93;6773.97;6783.2
04/30/2012;12:01:01;41;6776.98;6778.63;6776.98;6778.79
04/30/2012;12:02:01;30;6777.98;6777.68;6777.42;6778.55
04/30/2012;12:03:01;26;6777.78;6781.09;6777.78;6781.21
04/30/2012;12:04:01;32;6781.14;6780.14;6779.86;6782.5
04/30/2012;12:05:01;29;6780.18;6777.99;6777.94;6780.18
04/30/2012;12:06:01;32;6778.09;6779.9;6778.09;6780.35
04/30/2012;12:07:01;29;6779.79;6776.02;6776.02;6779.97
04/30/2012;12:08:01;23;6776;6777.9;6776;6778.14
04/30/2012;12:09:01;21;6778;6776.96;6776.92;6778.17
04/30/2012;12:10:01;26;6776.74;6777.11;6776.45;6777.16
04/30/2012;12:11:01;24;6777.19;6777;6776.45;6778.42
04/30/2012;12:12:01;28;6777.11;6777.59;6776.75;6778.08
04/30/2012;12:13:01;29;6777.69;6777.47;6777.21;6778.17
04/30/2012;12:14:01;33;6777.63;6774.92;6774.34;6779.07
04/30/2012;12:15:01;38;6774.86;6778.55;6774.86;6778.87
04/30/2012;12:16:01;33;6778.79;6781.85;6778.79;6782.13
04/30/2012;12:17:01;27;6781.87;6782.35;6781.87;6783.7
04/30/2012;12:18:01;32;6782.46;6781.98;6781.59;6783
04/30/2012;12:19:01;30;6782.1;6784.09;6782.1;6784.78
04/30/2012;12:20:01;32;6783.63;6783.46;6782.38;6784.02
04/30/2012;12:21:01;23;6783.25;6782.59;6782.27;6783.28
04/30/2012;12:22:01;27;6782.69;6782.39;6782.33;6783.66
04/30/2012;12:23:01;22;6782.33;6783.5;6782.11;6783.95
04/30/2012;12:24:01;19;6783.69;6783.39;6783.37;6783.95
04/30/2012;12:25:01;40;6781.57;6778.41;6777.3;6781.57
04/30/2012;12:26:01;28;6779.8;6781.5;6779.72;6781.5
04/30/2012;12:27:01;31;6781.68;6779.5;6779.48;6781.68
04/30/2012;12:28:01;29;6779.69;6780.75;6779.65;6780.81
04/30/2012;12:29:01;40;6780.96;6786.26;6780.83;6786.78
04/30/2012;12:30:01;42;6786.04;6785.23;6782.42;6786.14
04/30/2012;12:31:01;43;6785.19;6783.82;6783.29;6789.72
04/30/2012;12:32:01;33;6784;6779.18;6778.31;6784.26
04/30/2012;12:33:01;31;6779.07;6777.7;6777.66;6779.07
04/30/2012;12:34:01;31;6777.76;6776.78;6776.78;6778.6
04/30/2012;12:35:01;36;6777.16;6780.03;6777.09;6780.4
04/30/2012;12:36:01;40;6779.79;6782.01;6779.52;6782.03
04/30/2012;12:37:01;25;6782.07;6781.2;6780.97;6782.12
04/30/2012;12:38:01;30;6781.3;6781.75;6781.3;6781.95
04/30/2012;12:39:01;41;6781.73;6778.16;6777.03;6781.73
04/30/2012;12:40:01;37;6777.82;6780.36;6776.64;6780.36
04/30/2012;12:41:01;30;6780.47;6782.73;6780.29;6782.96
04/30/2012;12:42:01;34;6782.79;6782.92;6782.74;6783.72
04/30/2012;12:43:01;28;6782.79;6783.57;6782.76;6783.6
04/30/2012;12:44:01;28;6783.52;6781.5;6781.5;6783.52
04/30/2012;12:45:01;35;6781.35;6785.43;6780.96;6785.62
04/30/2012;12:46:01;33;6785.72;6786.79;6785.48;6787.05
04/30/2012;12:47:01;32;6786.7;6787.47;6786.7;6787.47
04/30/2012;12:48:01;37;6787.56;6789.71;6787.56;6789.85
04/30/2012;12:49:01;39;6789.75;6790.2;6788.94;6790.2
04/30/2012;12:50:01;33;6790.31;6789.17;6789.17;6790.37
04/30/2012;12:51:01;33;6789.26;6793.54;6788.34;6794.56
04/30/2012;12:52:01;36;6793.46;6796.47;6792.08;6796.58
04/30/2012;12:53:01;42;6796.45;6798.45;6796.08;6798.86
04/30/2012;12:54:01;31;6798.28;6797.19;6796.39;6798.28
04/30/2012;12:55:01;30;6797.15;6800.03;6797.11;6800.18
04/30/2012;12:56:01;36;6799.9;6802.13;6798.54;6802.13
04/30/2012;12:57:01;31;6802.24;6799.86;6799.66;6802.24
04/30/2012;12:58:01;33;6799.82;6800.57;6799.78;6801.1
04/30/2012;12:59:01;30;6800.8;6798.72;6798.72;6800.8
04/30/2012;13:00:01;32;6799.19;6799.55;6799.19;6800.23
04/30/2012;13:01:01;37;6799.62;6802.12;6799.57;6802.48
04/30/2012;13:02:01;31;6802.13;6801.36;6801.25;6802.86
04/30/2012;13:03:01;32;6801.25;6801.06;6800.47;6801.41
04/30/2012;13:04:01;28;6800.89;6799.36;6799.36;6801.38
04/30/2012;13:05:01;34;6798.86;6794.85;6793.56;6798.87
04/30/2012;13:06:01;28;6794.88;6794.74;6794.4;6794.88
04/30/2012;13:07:01;29;6795.17;6793.62;6793.62;6795.69
04/30/2012;13:08:01;31;6793.8;6794.44;6793.78;6794.61
04/30/2012;13:09:01;31;6794.53;6795.86;6794.41;6796.23
04/30/2012;13:10:01;34;6795.76;6795.95;6795.16;6796.15
04/30/2012;13:11:01;26;6795.89;6796.84;6795.69;6796.9
04/30/2012;13:12:01;24;6796.91;6797.79;6796.63;6799.3
04/30/2012;13:13:01;26;6797.57;6798.42;6797.52;6798.46
04/30/2012;13:14:01;30;6798.53;6799.31;6798.44;6799.31
04/30/2012;13:15:01;41;6799.09;6800.09;6798.84;6800.5
04/30/2012;13:16:01;32;6800.03;6797.77;6797.5;6800.17
04/30/2012;13:17:01;27;6797.88;6800.33;6797.67;6800.39
04/30/2012;13:18:01;33;6800.12;6799.83;6799.83;6800.54
04/30/2012;13:19:01;35;6799.84;6796.65;6796.51;6799.86
04/30/2012;13:20:01;29;6796.76;6797.77;6796.66;6797.77
04/30/2012;13:21:01;28;6797.66;6797.99;6797.16;6798.24
04/30/2012;13:22:01;31;6797.93;6799.37;6797.93;6799.41
04/30/2012;13:23:01;34;6799.38;6802.35;6799.24;6802.94
04/30/2012;13:24:01;38;6802.37;6801.55;6801;6803.06
04/30/2012;13:25:01;34;6801.46;6799.39;6798.76;6801.54
04/30/2012;13:26:01;28;6799.41;6798.52;6798.06;6799.44
04/30/2012;13:27:01;34;6798.79;6794.66;6794.52;6798.79
04/30/2012;13:28:01;33;6795.07;6795.05;6794.04;6795.07
04/30/2012;13:29:01;40;6795.14;6798.6;6795.14;6798.81
04/30/2012;13:30:01;42;6798.38;6800.09;6798.15;6800.64
04/30/2012;13:31:01;37;6799.97;6803.14;6797.48;6804.05
04/30/2012;13:32:01;34;6801.1;6801.18;6798.18;6801.41
04/30/2012;13:33:01;27;6801.08;6796.6;6796.43;6801.24
04/30/2012;13:34:01;30;6796.71;6795.24;6793.95;6796.71
04/30/2012;13:35:01;39;6795.23;6792.96;6792.83;6795.29
04/30/2012;13:36:01;27;6793;6793.31;6792.39;6793.82
04/30/2012;13:37:01;27;6793.24;6791.11;6791.11;6794.03
04/30/2012;13:38:01;37;6790.39;6788.77;6787.68;6790.73
04/30/2012;13:39:01;32;6788.75;6791.28;6788.14;6791.6
04/30/2012;13:40:01;42;6791.5;6787.03;6786.81;6791.6
04/30/2012;13:41:01;36;6786.65;6788.23;6784.8;6788.29
04/30/2012;13:42:01;32;6787.99;6780.18;6779.29;6787.99
04/30/2012;13:43:01;43;6781.2;6781.69;6774.74;6784.22
04/30/2012;13:44:01;24;6781.49;6778.61;6776.82;6782.36
04/30/2012;13:45:01;43;6778.71;6779.1;6775.81;6780.72
04/30/2012;13:46:01;46;6779.35;6774.33;6771.53;6779.35
04/30/2012;13:47:01;42;6774.6;6779.74;6773.17;6779.74
04/30/2012;13:48:01;35;6779.92;6788.94;6779.92;6789.57
04/30/2012;13:49:01;36;6786.9;6780.93;6780.46;6786.9
04/30/2012;13:50:01;33;6781.16;6783.28;6781.05;6784.22
04/30/2012;13:51:01;42;6783.8;6781.13;6781.13;6785.47
04/30/2012;13:52:01;33;6779.24;6778.87;6778.87;6781.06
04/30/2012;13:53:01;32;6777.79;6775.33;6774.42;6777.79
04/30/2012;13:54:01;31;6775.3;6774.32;6773.4;6777.41
04/30/2012;13:55:01;35;6774.85;6777.24;6774.85;6777.67
04/30/2012;13:56:01;36;6778.5;6775.07;6774.25;6778.85
04/30/2012;13:57:01;33;6775.03;6773.55;6773.23;6775.68
04/30/2012;13:58:01;45;6772.71;6772.75;6768.47;6772.89
04/30/2012;13:59:01;42;6772.64;6771.44;6770.49;6773.1
04/30/2012;14:00:01;34;6773.2;6769.2;6768.91;6773.2
04/30/2012;14:01:01;37;6769.37;6770.7;6766.29;6770.96
04/30/2012;14:02:01;37;6770.33;6775.98;6769.56;6776.07
04/30/2012;14:03:01;45;6776.62;6776.16;6775.01;6776.74
04/30/2012;14:04:01;39;6776.58;6783.34;6776.02;6784.23
04/30/2012;14:05:01;43;6783.18;6782.58;6780.98;6783.81
04/30/2012;14:06:01;45;6782.68;6788.93;6782.5;6789.3
04/30/2012;14:07:01;37;6788.71;6784.34;6784.25;6788.71
04/30/2012;14:08:01;40;6784.46;6783.14;6781.49;6785.08
04/30/2012;14:09:01;33;6783.05;6781.8;6781;6783.18
04/30/2012;14:10:01;39;6781.83;6780.05;6780.05;6785.06
04/30/2012;14:11:01;34;6779.41;6777.14;6774.38;6779.51
04/30/2012;14:12:01;33;6777.15;6776.81;6775.59;6777.22
04/30/2012;14:13:01;34;6776.9;6779.01;6776.9;6780.8
04/30/2012;14:14:01;28;6779.08;6785.07;6779.03;6785.07
04/30/2012;14:15:01;35;6785.13;6790.42;6785.13;6790.42
04/30/2012;14:16:01;38;6790.01;6792.84;6790;6792.98
04/30/2012;14:17:01;41;6792.67;6791.62;6790.65;6792.74
04/30/2012;14:18:01;45;6791.65;6792.66;6790.11;6793.52
04/30/2012;14:19:01;38;6792.76;6787.59;6786.95;6793.9
04/30/2012;14:20:01;39;6787.59;6787.2;6787.2;6790.67
04/30/2012;14:21:01;37;6787.18;6790.64;6786.19;6790.64
04/30/2012;14:22:01;42;6790.54;6786.59;6785.08;6792.32
04/30/2012;14:23:01;34;6786.64;6787.94;6786.62;6789.48
04/30/2012;14:24:01;29;6788.05;6787.47;6786.88;6788.05
04/30/2012;14:25:01;35;6787.72;6787.69;6787.11;6788.17
04/30/2012;14:26:01;32;6787.64;6787.14;6786.99;6787.99
04/30/2012;14:27:01;33;6787.07;6783.48;6783.48;6788.48
04/30/2012;14:28:01;38;6783.47;6783.16;6782.63;6783.53
04/30/2012;14:29:01;37;6783.29;6782.84;6782.8;6785.6
04/30/2012;14:30:01;38;6782.83;6776.8;6776.6;6783.2
04/30/2012;14:31:01;40;6776.77;6775.58;6773.91;6778.03
04/30/2012;14:32:01;35;6775.37;6777.6;6774.13;6777.6
04/30/2012;14:33:01;33;6777.66;6780.89;6777.51;6782.14
04/30/2012;14:34:01;27;6780.99;6777.32;6776.99;6781.89
04/30/2012;14:35:01;32;6775.67;6780.66;6775.16;6780.66
04/30/2012;14:36:01;37;6780.63;6776.37;6776.37;6780.64
04/30/2012;14:37:01;34;6776.4;6777.25;6774.72;6777.25
04/30/2012;14:38:01;31;6777.29;6778.2;6775.69;6778.94
04/30/2012;14:39:01;27;6778.32;6775.42;6773.44;6778.33
04/30/2012;14:40:01;40;6775.55;6777.75;6774.92;6778.3
04/30/2012;14:41:01;31;6777.72;6775.44;6775.13;6777.72
04/30/2012;14:42:01;32;6775.14;6777.06;6774.27;6777.64
04/30/2012;14:43:01;39;6776.95;6781.19;6775.78;6782.21
04/30/2012;14:44:01;34;6781.18;6783.42;6780.28;6783.54
04/30/2012;14:45:01;32;6783.45;6781.31;6780.63;6783.45
04/30/2012;14:46:01;28;6780.83;6781.4;6780.77;6781.72
04/30/2012;14:47:01;42;6781.37;6777.67;6777.02;6781.8
04/30/2012;14:48:01;36;6777.57;6774.29;6774.29;6779.23
04/30/2012;14:49:01;38;6774.65;6775.11;6773.22;6775.21
04/30/2012;14:50:01;44;6775.06;6775.38;6772.2;6775.38
04/30/2012;14:51:01;37;6775.4;6773.01;6773.01;6775.67
04/30/2012;14:52:01;45;6773.18;6764.79;6764.15;6773.18
04/30/2012;14:53:01;42;6764.74;6767.89;6764.74;6769.67
04/30/2012;14:54:01;45;6766.36;6767.04;6765.46;6768.39
04/30/2012;14:55:01;55;6765.75;6762.19;6760.66;6767.43
04/30/2012;14:56:01;48;6762.03;6761.68;6760.2;6762.67
04/30/2012;14:57:01;49;6761.43;6759.9;6759.9;6763.9
04/30/2012;14:58:01;50;6760.47;6764.73;6760.47;6764.73
04/30/2012;14:59:01;45;6764.71;6768.07;6764.55;6769.22
