DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
04/05/2012;07:30:01;435;6814.59;6807.04;6802.4;6814.88
04/05/2012;07:40:01;419;6806.33;6812.37;6806.2;6816.58
04/05/2012;07:50:01;484;6812.29;6828.14;6812.16;6830.71
04/05/2012;08:00:01;467;6827.72;6820.82;6818.39;6831.36
04/05/2012;08:10:01;435;6820.8;6810.94;6808.7;6826.06
04/05/2012;08:20:01;413;6810.76;6805.07;6802.87;6818.26
04/05/2012;08:30:01;490;6804.76;6781.02;6779.42;6804.76
04/05/2012;08:40:01;507;6781.11;6755.63;6746.58;6781.11
04/05/2012;08:50:01;467;6755.66;6770.84;6750.28;6770.89
04/05/2012;09:00:01;458;6770.77;6781.86;6768.95;6787.22
04/05/2012;09:10:01;416;6781.88;6776.68;6769.25;6784.96
04/05/2012;09:20:01;475;6776.69;6764.74;6753.92;6776.93
04/05/2012;09:30:01;511;6764.78;6723.91;6723.91;6765.89
04/05/2012;09:40:01;529;6723.78;6717.07;6704.77;6727.45
04/05/2012;09:50:01;517;6717.16;6710.76;6700.06;6719.08
04/05/2012;10:00:01;517;6710.36;6703.17;6685.8;6710.36
04/05/2012;10:10:01;489;6703.12;6698.65;6689.45;6705.67
04/05/2012;10:20:01;457;6698.97;6708.33;6696.68;6710.53
04/05/2012;10:30:01;472;6708.32;6707.92;6703.93;6712.63
04/05/2012;10:40:01;397;6708.02;6704.3;6697.48;6709.37
04/05/2012;10:50:01;443;6704.36;6721.66;6704.12;6722.66
04/05/2012;11:00:01;340;6721.53;6723.27;6714.87;6724.25
04/05/2012;11:10:01;391;6722.97;6723.75;6717.27;6724.02
04/05/2012;11:20:01;398;6723.7;6727.19;6723.7;6731.37
04/05/2012;11:30:01;363;6727.55;6717.78;6716.12;6727.55
04/05/2012;11:40:01;378;6717.77;6718.16;6703.73;6718.16
04/05/2012;11:50:01;430;6718.27;6732.46;6718.13;6734.2
04/05/2012;12:00:01;407;6732.56;6722.41;6718.58;6732.56
04/05/2012;12:10:01;365;6722.23;6718.36;6714.34;6724.07
04/05/2012;12:20:01;427;6718.58;6708.91;6703.03;6719.26
04/05/2012;12:30:01;386;6708.05;6716.72;6708.05;6727.54
04/05/2012;12:40:01;366;6716.51;6727.37;6712.47;6730.62
04/05/2012;12:50:01;406;6727.32;6721.19;6720.1;6729.83
04/05/2012;13:00:01;354;6721.02;6721.29;6718.1;6726.44
04/05/2012;13:10:01;357;6721.27;6715.77;6714.69;6723.59
04/05/2012;13:20:01;395;6715.72;6727.97;6714.62;6728.96
04/05/2012;13:30:01;421;6727.45;6735.49;6723.06;6735.49
04/05/2012;13:40:01;444;6735.29;6751.61;6734.58;6754.67
04/05/2012;13:50:01;470;6751.6;6750.35;6748.98;6761.31
04/05/2012;14:00:01;433;6750.46;6776.74;6750.23;6778.41
04/05/2012;14:10:01;448;6776.89;6759.23;6758.29;6780.63
04/05/2012;14:20:01;447;6759.43;6767;6756.46;6772.58
04/05/2012;14:30:01;404;6767.05;6767.87;6754.97;6771.97
04/05/2012;14:40:01;427;6769.49;6785.31;6769.49;6786.06
04/05/2012;14:50:01;424;6785.06;6779.41;6773.44;6785.46
04/05/2012;15:00:01;461;6780.58;6783.29;6776.58;6785.44
04/05/2012;15:10:01;477;6783.34;6779.48;6778.71;6791.03
04/05/2012;15:20:01;506;6779.52;6780.33;6779.17;6783.66
04/05/2012;15:30:01;22;6780.58;6775.26;6775.26;6780.94
04/10/2012;07:00:01;398;6694.72;6701.93;6685.43;6708.13
04/10/2012;07:10:01;517;6701.81;6692.05;6691.96;6709.88
04/10/2012;07:20:01;505;6690.27;6680.79;6674.38;6693.57
04/10/2012;07:30:01;517;6680.14;6691.99;6667.89;6697.12
04/10/2012;07:40:01;450;6691.89;6682.79;6678.11;6695.31
04/10/2012;07:50:01;471;6682.65;6701.39;6682.15;6703.22
04/10/2012;08:00:01;444;6701.45;6697.98;6691.82;6708.88
04/10/2012;08:10:01;456;6697.93;6714.43;6693.26;6716.16
04/10/2012;08:20:01;433;6714.47;6722.97;6713.44;6725.76
04/10/2012;08:30:01;387;6722.95;6723.24;6715.06;6727.88
04/10/2012;08:40:01;422;6722.3;6718.69;6718.56;6730.94
04/10/2012;08:50:01;378;6718.47;6718.52;6717.74;6728.48
04/10/2012;09:00:01;394;6718.66;6721.19;6717.7;6726.06
04/10/2012;09:10:01;390;6721.17;6727.23;6717.79;6727.62
04/10/2012;09:20:01;401;6726.81;6734.62;6724.26;6737.92
04/10/2012;09:30:01;362;6734.49;6726.57;6726.27;6737.92
04/10/2012;09:40:01;353;6726.61;6726.68;6720.1;6730.27
04/10/2012;09:50:01;363;6726.64;6727.17;6724.42;6732.63
04/10/2012;10:00:01;397;6727.15;6718.18;6713.11;6727.49
04/10/2012;10:10:01;349;6717.98;6715.24;6708.7;6717.98
04/10/2012;10:20:01;379;6715.57;6719.87;6711.17;6721.86
04/10/2012;10:30:01;263;6719.8;6722.26;6714.87;6722.26
04/10/2012;10:40:01;297;6722.36;6722.99;6721.97;6727.17
04/10/2012;10:50:01;352;6722.94;6702.34;6700.64;6723.02
04/10/2012;11:00:01;274;6702.44;6705.28;6701.77;6705.89
04/10/2012;11:10:01;269;6705.17;6706.58;6703.15;6708.13
04/10/2012;11:20:01;328;6706.47;6702.01;6697.98;6707.52
04/10/2012;11:30:01;345;6702.06;6695.65;6694.88;6702.09
04/10/2012;11:40:01;315;6695.94;6704.87;6695.91;6706.21
04/10/2012;11:50:01;287;6704.85;6709.44;6702.18;6710.8
04/10/2012;12:00:01;346;6709.15;6714.15;6706.37;6718.78
04/10/2012;12:10:01;303;6714.46;6706.67;6704.74;6716.28
04/10/2012;12:20:01;371;6706.61;6709.64;6698.63;6709.64
04/10/2012;12:30:01;356;6709.64;6711.99;6708.35;6717.32
04/10/2012;12:40:01;317;6711.9;6705.31;6701.92;6712.13
04/10/2012;12:50:01;333;6705.33;6709.55;6705.15;6713.41
04/10/2012;13:00:01;360;6709.53;6701.1;6699.46;6711.43
04/10/2012;13:10:01;350;6701.09;6700.08;6693.82;6701.91
04/10/2012;13:20:01;363;6700.07;6697.84;6695.88;6705.26
04/10/2012;13:30:01;361;6696.17;6714.94;6693.87;6714.97
04/10/2012;13:40:01;317;6714.89;6702.67;6701.93;6719.76
04/10/2012;13:50:01;388;6702.65;6702.26;6696.19;6707.56
04/10/2012;14:00:01;358;6702.35;6674.46;6674.46;6709.11
04/10/2012;14:10:01;360;6674.72;6671.35;6668.7;6680.87
04/10/2012;14:20:01;408;6671.54;6684.54;6665.74;6685.44
04/10/2012;14:30:01;405;6684.64;6676.31;6674.26;6685.58
04/10/2012;14:40:01;449;6675.99;6671.95;6670.86;6683.11
04/10/2012;14:50:01;405;6672.6;6657.97;6654.35;6674.58
04/10/2012;15:00:01;442;6658.08;6655.93;6653.3;6661.25
04/10/2012;15:10:01;448;6655.17;6633.99;6632.82;6655.17
04/10/2012;15:20:01;472;6633.98;6629.51;6623.98;6637.02
04/10/2012;15:30:01;19;6629.2;6606.43;6606.43;6629.31
04/11/2012;07:00:01;475;6628.66;6655.63;6625.97;6655.79
04/11/2012;07:10:01;494;6655.39;6653.46;6644.72;6659.39
04/11/2012;07:20:01;467;6653.3;6653.27;6645.95;6659.25
04/11/2012;07:30:01;519;6653;6646.08;6642.93;6657.03
04/11/2012;07:40:01;503;6645.85;6626.63;6625.73;6646.28
04/11/2012;07:50:01;519;6625.84;6613.97;6603.07;6628.41
04/11/2012;08:00:01;536;6613.72;6637.04;6604.64;6637.21
04/11/2012;08:10:01;448;6637.17;6646.01;6632.45;6647.45
04/11/2012;08:20:01;456;6645.97;6657.33;6642.92;6657.33
04/11/2012;08:30:01;464;6657.83;6661.17;6657.38;6668.06
04/11/2012;08:40:01;484;6661.42;6647.54;6645.14;6666.77
04/11/2012;08:50:01;453;6647.92;6649.82;6645.94;6664.22
04/11/2012;09:00:01;413;6649.76;6660.62;6648.95;6660.77
04/11/2012;09:10:01;459;6660.74;6664.53;6657.62;6670.35
04/11/2012;09:20:01;424;6664.45;6669.62;6656.37;6672.87
04/11/2012;09:30:01;450;6669.77;6668.81;6659.61;6676.4
04/11/2012;09:40:01;381;6668.8;6672.82;6668.8;6676.15
04/11/2012;09:50:01;419;6672.78;6688.19;6669.69;6690.23
04/11/2012;10:00:01;408;6688.27;6685.65;6682.06;6692.57
04/11/2012;10:10:01;400;6685.54;6682.21;6680.14;6688.34
04/11/2012;10:20:01;381;6682.11;6684.37;6681.26;6689.31
04/11/2012;10:30:01;403;6684.18;6687.71;6680.07;6690.12
04/11/2012;10:40:01;357;6687.72;6687.59;6681.95;6690.26
04/11/2012;10:50:01;361;6687.24;6698.12;6684.74;6698.12
04/11/2012;11:00:01;315;6699.8;6694.14;6690.74;6699.94
04/11/2012;11:10:01;333;6693.77;6695.35;6691.95;6698.43
04/11/2012;11:20:01;347;6695.3;6699.81;6694.26;6702.87
04/11/2012;11:30:01;387;6699.82;6693.45;6693.45;6701.53
04/11/2012;11:40:01;344;6693.49;6697.24;6691.9;6697.72
04/11/2012;11:50:01;368;6697.3;6680.88;6677.23;6697.33
04/11/2012;12:00:01;373;6680.55;6684;6675.83;6684
04/11/2012;12:10:01;300;6684.09;6689.51;6681.4;6689.51
04/11/2012;12:20:01;357;6688.3;6693.04;6682.61;6695.28
04/11/2012;12:30:01;294;6692.86;6702.1;6692.14;6710.26
04/11/2012;12:40:01;392;6702.15;6696.97;6696.86;6708.48
04/11/2012;12:50:01;335;6697.14;6704.34;6696.28;6706.5
04/11/2012;13:00:01;343;6704.39;6697.63;6694.61;6704.83
04/11/2012;13:10:01;377;6697.43;6701.41;6697.32;6706.68
04/11/2012;13:20:01;395;6701.42;6707.39;6701.42;6712.23
04/11/2012;13:30:01;317;6707.17;6698.84;6697.93;6708.21
04/11/2012;13:40:01;354;6698.48;6686.28;6685.51;6704.38
04/11/2012;13:50:01;327;6686.37;6691.04;6678.25;6693.85
04/11/2012;14:00:01;379;6690.87;6708.89;6690.62;6713.73
04/11/2012;14:10:01;308;6708.92;6716.72;6704.84;6718.92
04/11/2012;14:20:01;339;6717.08;6711.53;6709.07;6719.54
04/11/2012;14:30:01;364;6711.64;6716.01;6711.64;6722.52
04/11/2012;14:40:01;388;6715.97;6694.15;6691.78;6719.47
04/11/2012;14:50:01;434;6694.2;6689.22;6679.57;6699.32
04/11/2012;15:00:01;432;6689.25;6678.1;6671.62;6689.3
04/11/2012;15:10:01;434;6677.93;6669.01;6657.91;6677.93
04/11/2012;15:20:01;460;6669.14;6662.86;6660.78;6670.04
04/11/2012;15:30:01;23;6663.39;6674.73;6663.39;6674.73
04/12/2012;07:00:01;335;6710.37;6704.87;6695.94;6710.37
04/12/2012;07:10:01;338;6704.7;6725;6704.55;6726.26
04/12/2012;07:20:01;414;6725.08;6719.69;6718.89;6729.2
04/12/2012;07:30:01;332;6719.51;6704.59;6700.44;6719.51
04/12/2012;07:40:01;291;6704.43;6695.25;6689.08;6704.43
04/12/2012;07:50:01;351;6695.23;6684.15;6669.9;6695.62
04/12/2012;08:00:01;324;6684.2;6709.04;6684.2;6709.04
04/12/2012;08:10:01;351;6708.83;6706.25;6704.98;6714.47
04/12/2012;08:20:01;395;6706.73;6719.03;6702.14;6719.33
04/12/2012;08:30:01;366;6718.82;6726.98;6718.04;6738.67
04/12/2012;08:40:01;355;6726.61;6723.24;6720.45;6734.92
04/12/2012;08:50:01;373;6723.19;6704.86;6703.94;6723.19
04/12/2012;09:00:01;324;6704.69;6674.44;6673.18;6712.12
04/12/2012;09:10:01;296;6674.31;6677.74;6668.7;6686.72
04/12/2012;09:20:01;310;6675.74;6685.24;6661.95;6687.65
04/12/2012;09:30:01;337;6684.96;6687.04;6675.94;6688.31
04/12/2012;09:40:01;363;6687.08;6686.92;6684.92;6698.2
04/12/2012;09:50:01;345;6686.98;6676.9;6676.9;6690.02
04/12/2012;10:00:01;372;6676.53;6685.48;6669.88;6685.48
04/12/2012;10:10:01;370;6684.81;6690.97;6683.86;6693.43
04/12/2012;10:20:01;378;6691.1;6706.72;6690.35;6707.57
04/12/2012;10:30:01;332;6706.71;6715.4;6703.29;6715.79
04/12/2012;10:40:01;284;6713.39;6711.97;6710.39;6718.08
04/12/2012;10:50:01;293;6712.03;6710.37;6707.53;6714.84
04/12/2012;11:00:01;298;6710.5;6709.51;6708.41;6713.58
04/12/2012;11:10:01;299;6709.37;6708.71;6706.2;6711.53
04/12/2012;11:20:01;310;6708.74;6710.25;6705.08;6712.7
04/12/2012;11:30:01;285;6710.63;6720.68;6710.63;6722.93
04/12/2012;11:40:01;296;6720.86;6718.42;6716.38;6724.7
04/12/2012;11:50:01;368;6719.48;6714.88;6709.82;6727.07
04/12/2012;12:00:01;323;6715.07;6712.82;6711.88;6723.08
04/12/2012;12:10:01;350;6712.87;6691.72;6690.06;6715.09
04/12/2012;12:20:01;371;6691.75;6697.79;6688.03;6698.24
04/12/2012;12:30:01;437;6695.78;6682.03;6670.38;6695.78
04/12/2012;12:40:01;465;6682.11;6663.4;6651.81;6682.11
04/12/2012;12:50:01;420;6663.51;6677.55;6660.49;6679.06
04/12/2012;13:00:01;372;6677.44;6672.76;6666.69;6678.23
04/12/2012;13:10:01;373;6672.86;6669.72;6665.62;6676.9
04/12/2012;13:20:01;350;6669.83;6675.8;6669.03;6682.79
04/12/2012;13:30:01;146;6675.81;6686.37;6670.59;6689.04
04/12/2012;13:40:01;131;6686.47;6705.44;6686.47;6708.99
04/12/2012;13:50:01;146;6705.4;6717.57;6704.14;6722.21
04/12/2012;14:00:01;164;6717.23;6712.39;6707.78;6722.29
04/12/2012;14:10:01;154;6712.23;6711.75;6711.67;6725.54
04/12/2012;14:20:01;184;6711.64;6721.07;6705.08;6721.22
04/12/2012;14:30:01;145;6721.03;6744.36;6719.08;6747.5
04/12/2012;14:40:01;177;6744.34;6746.19;6742.02;6754.19
04/12/2012;14:50:01;165;6746.55;6748.64;6738.2;6749.05
04/12/2012;15:00:01;135;6750.19;6749.75;6749.7;6758.28
04/12/2012;15:10:01;187;6749.32;6754.39;6747.77;6757.12
04/12/2012;15:20:01;209;6754.55;6746.59;6746.59;6761.78
04/12/2012;15:30:01;9;6745.77;6743.24;6743.24;6746.75
04/13/2012;07:00:01;372;6732.07;6734.18;6718.88;6737.01
04/13/2012;07:10:01;500;6734.23;6738.49;6726.94;6743.01
04/13/2012;07:20:01;490;6738.45;6711.91;6708.86;6739.46
04/13/2012;07:30:01;456;6711.69;6720.9;6703.33;6725.53
04/13/2012;07:40:01;473;6721.13;6718.73;6714.19;6734.99
04/13/2012;07:50:01;445;6718.67;6717.63;6704.83;6721.5
04/13/2012;08:00:01;430;6717.53;6701.37;6694.12;6717.53
04/13/2012;08:10:01;425;6701.3;6703.59;6699.16;6708.98
04/13/2012;08:20:01;491;6702.35;6670.97;6670.97;6705.14
04/13/2012;08:30:01;475;6670.45;6673.76;6663.36;6681.04
04/13/2012;08:40:01;429;6673.97;6672.75;6671.32;6687.12
04/13/2012;08:50:01;435;6672.05;6677.58;6669.34;6681.64
04/13/2012;09:00:01;463;6679.14;6667.78;6659.75;6680.08
04/13/2012;09:10:01;383;6668.27;6676.14;6662.26;6677
04/13/2012;09:20:01;358;6676.06;6676.34;6668.66;6677.51
04/13/2012;09:30:01;357;6676.07;6685.42;6674.65;6685.57
04/13/2012;09:40:01;371;6685.58;6674.48;6672.72;6686.3
04/13/2012;09:50:01;357;6674.49;6683;6674.49;6686
04/13/2012;10:00:01;332;6682.91;6676.05;6673.5;6683.99
04/13/2012;10:10:01;398;6676.49;6692.48;6674.56;6693.26
04/13/2012;10:20:01;420;6692.44;6699.32;6691.53;6699.93
04/13/2012;10:30:01;442;6699.22;6694.63;6691.4;6700.28
04/13/2012;10:40:01;397;6694.72;6699.47;6692.49;6700.91
04/13/2012;10:50:01;410;6699.49;6713.28;6696.49;6717.37
04/13/2012;11:00:01;308;6713.18;6709.23;6705.62;6713.71
04/13/2012;11:10:01;391;6708.68;6703.24;6698.37;6711.34
04/13/2012;11:20:01;373;6703.34;6709.1;6703.34;6716.67
04/13/2012;11:30:01;341;6708.8;6708.59;6704.12;6711.87
04/13/2012;11:40:01;356;6708.6;6694.44;6692.53;6709.84
04/13/2012;11:50:01;330;6694.13;6684.17;6682.65;6698.51
04/13/2012;12:00:01;355;6684.38;6673.97;6671.39;6684.95
04/13/2012;12:10:01;369;6674.07;6686.95;6671.72;6689.72
04/13/2012;12:20:01;395;6687.07;6671.74;6662.86;6688.29
04/13/2012;12:30:01;379;6671.43;6671.2;6664.52;6676.96
04/13/2012;12:40:01;396;6671.09;6679.29;6666.95;6684.58
04/13/2012;12:50:01;355;6679.53;6693.95;6678.99;6695.51
04/13/2012;13:00:01;358;6694.01;6689.18;6687.73;6697.48
04/13/2012;13:10:01;345;6689.17;6687.31;6680.85;6692.96
04/13/2012;13:20:01;386;6687.69;6683.71;6681.43;6688.06
04/13/2012;13:30:01;395;6684.46;6637.87;6637.25;6684.61
04/13/2012;13:40:01;400;6636.62;6624.41;6624.41;6644.87
04/13/2012;13:50:01;497;6623.5;6610.98;6607.69;6626.08
04/13/2012;14:00:01;406;6609.64;6611.04;6598.57;6614.15
04/13/2012;14:10:01;426;6611.28;6560.43;6560.43;6612.16
04/13/2012;14:20:01;472;6558.46;6578.56;6553.31;6579.62
04/13/2012;14:30:01;464;6578.93;6583.83;6561.77;6587.25
04/13/2012;14:40:01;464;6583.69;6577.23;6567.03;6583.69
04/13/2012;14:50:01;494;6577.37;6589.11;6569.91;6589.11
04/13/2012;15:00:01;448;6589.12;6593.7;6589.12;6605.62
04/13/2012;15:10:01;430;6593.67;6582.51;6581.49;6593.85
04/13/2012;15:20:01;530;6582.5;6584.16;6576.86;6592.02
04/13/2012;15:30:01;23;6583.73;6583.9;6581.56;6584.79
04/16/2012;07:00:01;494;6556.3;6558.67;6548.39;6566.18
04/16/2012;07:10:01;519;6558.59;6565.64;6549.65;6569.11
04/16/2012;07:20:01;212;6565.65;6579.68;6563.11;6579.88
04/16/2012;07:30:01;207;6579.68;6575.51;6574.64;6595.43
04/16/2012;07:40:01;483;6575.5;6573;6562.44;6576.65
04/16/2012;07:50:01;483;6572.79;6571.44;6570.61;6589.06
04/16/2012;08:00:01;503;6570.18;6571.09;6568.76;6586.85
04/16/2012;08:10:01;504;6571.24;6564.69;6555.68;6577.26
04/16/2012;08:20:01;473;6564.16;6560.52;6554.74;6576.32
04/16/2012;08:30:01;498;6560.39;6583.31;6559.94;6590.34
04/16/2012;08:40:01;463;6583.22;6593.72;6581.57;6597.05
04/16/2012;08:50:01;454;6593.95;6606.97;6592.8;6606.99
04/16/2012;09:00:01;414;6606.61;6610.94;6600.57;6611.09
04/16/2012;09:10:01;419;6611.11;6602.67;6602.5;6611.76
04/16/2012;09:20:01;396;6602.59;6616.58;6602.29;6616.58
04/16/2012;09:30:01;424;6616.52;6626.42;6609.89;6626.68
04/16/2012;09:40:01;421;6626.53;6625.46;6621.68;6627.26
04/16/2012;09:50:01;400;6625.39;6633.38;6625.32;6634.03
04/16/2012;10:00:01;398;6633.6;6637.66;6630.94;6637.66
04/16/2012;10:10:01;385;6637.58;6632.79;6629.5;6637.71
04/16/2012;10:20:01;371;6632.97;6635.42;6632.49;6642.44
04/16/2012;10:30:01;365;6635.53;6631.77;6626.15;6635.53
04/16/2012;10:40:01;322;6631.67;6628.66;6627.5;6631.67
04/16/2012;10:50:01;319;6628.63;6628.42;6627.3;6632.79
04/16/2012;11:00:01;252;6628.33;6630.42;6627.75;6631.33
04/16/2012;11:10:01;309;6630.39;6635.09;6629.73;6636.19
04/16/2012;11:20:01;293;6635.14;6634.11;6631.24;6635.55
04/16/2012;11:30:01;290;6633.62;6631.53;6631.32;6636.19
04/16/2012;11:40:01;370;6631.51;6616.63;6616.63;6631.51
04/16/2012;11:50:01;370;6616.57;6613.61;6611.51;6621.36
04/16/2012;12:00:01;391;6613.71;6615.61;6603.13;6616.23
04/16/2012;12:10:01;343;6615.68;6617.05;6613.86;6621.14
04/16/2012;12:20:01;346;6617.04;6618.07;6616.17;6621.17
04/16/2012;12:30:01;475;6618.27;6643.75;6616.57;6648.4
04/16/2012;12:40:01;406;6643.6;6646.46;6641.23;6653.39
04/16/2012;12:50:01;402;6646.35;6646.56;6644.87;6653.19
04/16/2012;13:00:01;381;6646.47;6667.44;6646.38;6668.39
04/16/2012;13:10:01;314;6667.27;6663.59;6662.28;6668.77
04/16/2012;13:20:01;372;6663.65;6664.11;6662.31;6672.87
04/16/2012;13:30:01;390;6664.12;6662.72;6660.07;6675.23
04/16/2012;13:40:01;364;6662.83;6660.67;6652.98;6662.83
04/16/2012;13:50:01;354;6660.72;6648.98;6639.8;6661.05
04/16/2012;14:00:01;307;6649.24;6638.51;6636.9;6649.26
04/16/2012;14:10:01;361;6639.34;6614.54;6601.66;6640.52
04/16/2012;14:20:01;343;6614.49;6623.71;6605.39;6625.82
04/16/2012;14:30:01;161;6624.78;6612.58;6609.49;6624.83
04/16/2012;14:40:01;380;6612.49;6635.12;6612.49;6635.98
04/16/2012;14:50:01;426;6635.07;6621.56;6621.51;6636.75
04/16/2012;15:00:01;444;6621.61;6635.72;6615.2;6635.72
04/16/2012;15:10:01;471;6635.63;6647.76;6635.63;6652.6
04/16/2012;15:20:01;517;6647.74;6643.9;6641.21;6652.76
04/16/2012;15:30:01;18;6643.91;6625.19;6625.19;6643.91
04/17/2012;07:00:01;477;6625.71;6643.01;6616.95;6646.13
04/17/2012;07:10:01;438;6643.06;6650.43;6639.58;6652.51
